Time	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)
9.249963	0.11120283	0.05762676	0.05495755	-0.00656630	-0.00291136	-0.00627991	0.08396208	0.05366467	0.05311404	-0.00664900	-0.01040206	-0.00457788	0.06811038	0.04785002	0.04774056	-0.00597561	-0.01515506	-0.00465237	0.10468820	0.08077651	0.08931431	-0.00218713	-0.00100442	-0.00046827	0.06936213	0.07525735	0.07653423	-0.00303784	-0.00188541	0.00058297	0.04750386	0.06329655	0.04423318	0.00719980	-0.00666140	-0.00812297	0.11542389	0.06307062	0.05222788	0.00558051	-0.00815834	-0.00689550	0.08980320	0.06026578	0.05256410	0.00125319	-0.01353504	-0.01284575	0.06990609	0.05464107	0.04934997	-0.00086688	-0.00872444	-0.02089447	0.10419676	0.07861455	0.08652078	-0.00369230	0.00176948	-0.00161745	0.07282867	0.07432123	0.08044365	-0.00316524	-0.00056114	-0.02074842	0.04909639	0.06535392	0.04674226	0.00267525	-0.00089087	-0.02578440
9.266629	0.11103081	0.05755272	0.05484359	-0.00810578	-0.00193666	-0.00424614	0.08380830	0.05343080	0.05304746	-0.00730160	-0.00959281	-0.00167570	0.06794629	0.04750184	0.04768395	-0.00710427	-0.01269083	-0.00364907	0.10460750	0.08075947	0.08930335	-0.00399111	0.00175447	0.00002082	0.06924984	0.07524372	0.07653722	-0.00410748	0.00088118	0.00065822	0.04760608	0.06315295	0.04409057	0.00600599	-0.00408867	-0.00751772	0.11554077	0.06294404	0.05210619	0.00586587	-0.00966849	-0.00653320	0.08988547	0.06007792	0.05232203	0.00126467	-0.01477501	-0.01270934	0.06994766	0.05448776	0.04900566	0.00006206	-0.00961620	-0.02062122	0.10413489	0.07865296	0.08650725	-0.00405000	0.00064560	-0.00140180	0.07278999	0.07432152	0.08008252	-0.00273285	-0.00233815	-0.01987059	0.04919225	0.06532045	0.04630689	0.00297959	-0.00290045	-0.02462142
9.283296	0.11085600	0.05751008	0.05481649	-0.00812061	-0.00137101	-0.00207626	0.08368199	0.05324710	0.05307706	-0.00652260	-0.00828769	0.00046566	0.06779936	0.04729552	0.04762623	-0.00676009	-0.00946704	-0.00300830	0.10450046	0.08082954	0.08929971	-0.00435458	0.00332722	0.00041362	0.06915683	0.07528271	0.07653382	-0.00378741	0.00263193	0.00032690	0.04768861	0.06309672	0.04396327	0.00471627	-0.00250445	-0.00601337	0.11568268	0.06274973	0.05197483	0.00498971	-0.01167589	-0.00595803	0.08997300	0.05982235	0.05205059	0.00042796	-0.01647850	-0.01222230	0.07001965	0.05427777	0.04863716	-0.00021674	-0.01041074	-0.02041572	0.10403646	0.07862765	0.08647987	-0.00401461	-0.00098318	-0.00136857	0.07277464	0.07423779	0.07972855	-0.00261032	-0.00425601	-0.01875147	0.04930916	0.06521685	0.04589255	0.00266637	-0.00453876	-0.02280438
9.299963	0.11072324	0.05752056	0.05482990	-0.00701870	-0.00068516	-0.00048807	0.08358579	0.05314432	0.05314244	-0.00495477	-0.00653391	0.00166493	0.06768213	0.04721521	0.04757470	-0.00530968	-0.00592202	-0.00281518	0.10440980	0.08093683	0.08933198	-0.00331396	0.00408767	0.00082635	0.06911393	0.07536784	0.07653829	-0.00248921	0.00332189	0.00027001	0.04776110	0.06312142	0.04387656	0.00440216	-0.00063733	-0.00480462	0.11574790	0.06248901	0.05188715	0.00375850	-0.01307655	-0.00543811	0.08990318	0.05948704	0.05186968	-0.00043873	-0.01753332	-0.01142003	0.06996159	0.05408775	0.04828453	-0.00057891	-0.01053595	-0.02007224	0.10396487	0.07858504	0.08644749	-0.00347288	-0.00228391	-0.00144214	0.07270201	0.07414673	0.07940925	-0.00231271	-0.00530443	-0.01746527	0.04928940	0.06512263	0.04552441	0.00244177	-0.00498986	-0.02085145
9.316629	0.11063170	0.05754147	0.05484801	-0.00539301	-0.00011975	0.00019236	0.08351952	0.05308658	0.05320029	-0.00340042	-0.00443067	0.00153021	0.06762317	0.04721354	0.04753520	-0.00337963	-0.00291587	-0.00262526	0.10435753	0.08103810	0.08935589	-0.00137307	0.00412242	0.00094951	0.06909906	0.07545125	0.07655190	-0.00093211	0.00331534	0.00050664	0.04781525	0.06314591	0.04382795	0.00455052	0.00115041	-0.00385051	0.11577822	0.06223688	0.05182524	0.00304201	-0.01277884	-0.00523208	0.08982073	0.05913397	0.05172284	-0.00016149	-0.01715427	-0.01103705	0.06989744	0.05391406	0.04795685	-0.00019394	-0.01025422	-0.01970142	0.10390820	0.07853380	0.08642079	-0.00260198	-0.00293260	-0.00152410	0.07264581	0.07402543	0.07915491	-0.00138861	-0.00571652	-0.01627858	0.04926587	0.06501853	0.04520289	0.00322313	-0.00464940	-0.01978383
9.333296	0.11056467	0.05754017	0.05485076	-0.00387491	-0.00010714	-0.00001108	0.08347716	0.05303150	0.05321019	-0.00240893	-0.00329069	0.00067786	0.06759707	0.04719448	0.04749864	-0.00178003	-0.00173396	-0.00219923	0.10436030	0.08108387	0.08936977	0.00077296	0.00329351	0.00068650	0.06909462	0.07551590	0.07655168	0.00020571	0.00280519	0.00083913	0.04788212	0.06315401	0.04378793	0.00475703	0.00185744	-0.00313456	0.11577075	0.06202030	0.05176048	0.00265134	-0.01115988	-0.00541600	0.08977915	0.05883859	0.05158759	0.00097458	-0.01541075	-0.01132275	0.06984334	0.05377070	0.04766550	0.00070405	-0.00970226	-0.01958521	0.10388687	0.07847278	0.08640461	-0.00174944	-0.00292336	-0.00157223	0.07260568	0.07392267	0.07892919	-0.00035063	-0.00568739	-0.01566148	0.04928563	0.06495468	0.04493161	0.00469623	-0.00394242	-0.01997736
9.349962	0.11051375	0.05752105	0.05484551	-0.00277926	-0.00061918	-0.00048995	0.08346814	0.05298102	0.05319538	-0.00200649	-0.00316983	-0.00009934	0.06758731	0.04715464	0.04745596	-0.00099477	-0.00194787	-0.00168473	0.10440712	0.08111260	0.08937831	0.00242707	0.00207157	0.00023618	0.06910989	0.07551906	0.07657189	0.00073050	0.00196588	0.00099156	0.04797392	0.06318469	0.04372850	0.00467084	0.00176136	-0.00270839	0.11583097	0.06185677	0.05165921	0.00255388	-0.00887681	-0.00605962	0.08986296	0.05861935	0.05138517	0.00220110	-0.01283239	-0.01223508	0.06993064	0.05361355	0.04734493	0.00155908	-0.00901922	-0.01977517	0.10387438	0.07843075	0.08638256	-0.00130743	-0.00243877	-0.00181687	0.07264154	0.07385353	0.07868263	0.00030134	-0.00486335	-0.01596580	0.04943337	0.06490959	0.04462015	0.00607666	-0.00299682	-0.02096607
9.366629	0.11047257	0.05750821	0.05482422	-0.00198752	-0.00108861	-0.00088165	0.08344188	0.05293595	0.05316514	-0.00189521	-0.00338608	-0.00037035	0.06758720	0.04711227	0.04742175	-0.00099391	-0.00254165	-0.00131716	0.10447779	0.08114162	0.08937347	0.00321289	0.00118748	-0.00001255	0.06913169	0.07554583	0.07658602	0.00090875	0.00108630	0.00101988	0.04808111	0.06323103	0.04367686	0.00426574	0.00146866	-0.00246477	0.11590853	0.06174232	0.05153935	0.00256588	-0.00645797	-0.00657740	0.08999002	0.05845775	0.05113107	0.00244577	-0.00992183	-0.01265289	0.07001694	0.05345071	0.04700834	0.00167829	-0.00775465	-0.01947655	0.10386278	0.07837863	0.08635058	-0.00121587	-0.00142776	-0.00226081	0.07269451	0.07376719	0.07840031	0.00015918	-0.00284449	-0.01651402	0.04962200	0.06486404	0.04425048	0.00589051	-0.00176848	-0.02185447
9.383296	0.11045081	0.05749192	0.05481188	-0.00142221	-0.00137130	-0.00124921	0.08340936	0.05288166	0.05316794	-0.00200436	-0.00365134	-0.00046212	0.06757721	0.04707339	0.04741458	-0.00125550	-0.00279560	-0.00139852	0.10454897	0.08116364	0.08936803	0.00304402	0.00078757	-0.00015423	0.06915808	0.07556344	0.07662211	0.00081212	0.00039775	0.00094217	0.04815454	0.06327578	0.04363310	0.00353377	0.00092436	-0.00212139	0.11597154	0.06165524	0.05140949	0.00240189	-0.00412963	-0.00648687	0.09005016	0.05830621	0.05088852	0.00149593	-0.00717039	-0.01174166	0.07008006	0.05330334	0.04664370	0.00095617	-0.00588757	-0.01789748	0.10383716	0.07836063	0.08631010	-0.00142951	-0.00017323	-0.00255053	0.07271354	0.07369140	0.07810549	-0.00054214	-0.00035923	-0.01627638	0.04975470	0.06482549	0.04381702	0.00418739	-0.00072934	-0.02113353
9.399962	0.11043260	0.05746674	0.05478523	-0.00098106	-0.00158603	-0.00161470	0.08335290	0.05281039	0.05316947	-0.00198659	-0.00405136	-0.00060093	0.06754250	0.04701909	0.04741025	-0.00134945	-0.00280631	-0.00202517	0.10460014	0.08116376	0.08936323	0.00224364	0.00049792	-0.00021834	0.06916660	0.07558184	0.07662991	0.00044644	-0.00025053	0.00074942	0.04819174	0.06327742	0.04361548	0.00264683	-0.00002969	-0.00169609	0.11598285	0.06159594	0.05129620	0.00168019	-0.00238986	-0.00571587	0.09001656	0.05818532	0.05067753	-0.00014160	-0.00510114	-0.00979327	0.07002063	0.05320994	0.04631530	-0.00027221	-0.00385882	-0.01529284	0.10380850	0.07836522	0.08625109	-0.00158054	0.00095733	-0.00249148	0.07266482	0.07369935	0.07779225	-0.00151132	0.00176952	-0.01509293	0.04977536	0.06482245	0.04342053	0.00192921	-0.00007302	-0.01858611
9.416629	0.11042627	0.05743758	0.05476723	-0.00081439	-0.00180528	-0.00201867	0.08332258	0.05274054	0.05318432	-0.00172184	-0.00458321	-0.00091305	0.06750455	0.04697160	0.04739243	-0.00120365	-0.00291945	-0.00301766	0.10462837	0.08116759	0.08936334	0.00124131	0.00037994	-0.00027619	0.06917074	0.07557018	0.07664073	0.00009000	-0.00125457	0.00078213	0.04820829	0.06325977	0.04359126	0.00205702	-0.00118334	-0.00145944	0.11598886	0.06158175	0.05120847	0.00088621	-0.00132422	-0.00472765	0.08996093	0.05812923	0.05055660	-0.00134633	-0.00389252	-0.00785505	0.06997862	0.05319722	0.04609263	-0.00092887	-0.00227346	-0.01235646	0.10377647	0.07840974	0.08620124	-0.00145488	0.00156262	-0.00226424	0.07259826	0.07378695	0.07755823	-0.00215002	0.00314431	-0.01322953	0.04971975	0.06485167	0.04311139	0.00037315	0.00032932	-0.01533375
9.433295	0.11041090	0.05739701	0.05472087	-0.00090380	-0.00198397	-0.00240822	0.08329142	0.05265979	0.05314334	-0.00128069	-0.00526361	-0.00148396	0.06747384	0.04691697	0.04731515	-0.00093818	-0.00370705	-0.00389870	0.10462947	0.08116436	0.08936107	0.00044726	0.00031255	-0.00030413	0.06916256	0.07553138	0.07663776	-0.00004288	-0.00242450	0.00111051	0.04823343	0.06322280	0.04357296	0.00212879	-0.00249152	-0.00147103	0.11600073	0.06159209	0.05114697	0.00048101	-0.00091240	-0.00378087	0.08991359	0.05811599	0.05048518	-0.00161429	-0.00358346	-0.00617874	0.06994312	0.05320961	0.04596142	-0.00086658	-0.00138125	-0.00955079	0.10374771	0.07846142	0.08616913	-0.00108950	0.00146989	-0.00214667	0.07255218	0.07392078	0.07736532	-0.00203092	0.00315116	-0.01076103	0.04968292	0.06488145	0.04296372	0.00001347	0.00012890	-0.01206062
9.449962	0.11040489	0.05736797	0.05467902	-0.00101597	-0.00262044	-0.00264268	0.08329354	0.05257808	0.05311253	-0.00089370	-0.00658356	-0.00213480	0.06748161	0.04687853	0.04721604	-0.00064757	-0.00563544	-0.00423668	0.10462372	0.08117706	0.08935483	0.00010937	0.00000652	-0.00031602	0.06915357	0.07548370	0.07665034	0.00017773	-0.00387301	0.00156943	0.04827055	0.06318193	0.04354523	0.00268332	-0.00412049	-0.00148299	0.11601690	0.06159045	0.05110556	0.00047844	-0.00137572	-0.00290293	0.08992545	0.05808780	0.05040109	-0.00139107	-0.00407591	-0.00490716	0.06997178	0.05320050	0.04585270	-0.00036579	-0.00114594	-0.00778263	0.10373269	0.07849377	0.08615305	-0.00078757	0.00075076	-0.00215419	0.07254047	0.07397349	0.07722126	-0.00129358	0.00140019	-0.00825125	0.04971064	0.06487156	0.04282977	0.00075102	-0.00069104	-0.00940813
9.466629	0.11037642	0.05733075	0.05462136	-0.00085853	-0.00366874	-0.00264011	0.08327506	0.05247026	0.05306226	-0.00054829	-0.00813411	-0.00237399	0.06748556	0.04680264	0.04712027	-0.00030026	-0.00792095	-0.00393061	0.10461503	0.08119243	0.08934141	0.00025250	-0.00046499	-0.00036199	0.06915703	0.07541128	0.07669529	0.00074219	-0.00497325	0.00174002	0.04832423	0.06312281	0.04351569	0.00324960	-0.00565248	-0.00133550	0.11601989	0.06156784	0.05105508	0.00034046	-0.00221516	-0.00216250	0.08991270	0.05800331	0.05030283	-0.00120953	-0.00471361	-0.00404976	0.06998833	0.05315674	0.04573525	-0.00015386	-0.00108108	-0.00714802	0.10373059	0.07848755	0.08612810	-0.00042685	-0.00039268	-0.00219104	0.07252809	0.07397243	0.07709482	-0.00042740	-0.00145250	-0.00612343	0.04975867	0.06485730	0.04268340	0.00167058	-0.00175197	-0.00708140
9.483295	0.11035585	0.05728630	0.05457846	-0.00056170	-0.00503050	-0.00246902	0.08327298	0.05232987	0.05302655	-0.00032902	-0.00913877	-0.00235072	0.06747881	0.04664472	0.04706854	-0.00008095	-0.00996571	-0.00318014	0.10462026	0.08118162	0.08933955	0.00060246	-0.00110712	-0.00026386	0.06916972	0.07532440	0.07674465	0.00157625	-0.00585283	0.00181787	0.04838917	0.06300827	0.04348738	0.00380125	-0.00656078	-0.00130181	0.11602396	0.06150975	0.05101858	0.00022560	-0.00212009	-0.00155295	0.08989803	0.05787102	0.05022309	-0.00114412	-0.00419738	-0.00280156	0.06997865	0.05310987	0.04560648	-0.00007156	-0.00057366	-0.00633609	0.10373309	0.07846669	0.08607226	0.00009418	-0.00130944	-0.00219003	0.07252756	0.07389892	0.07701126	0.00029691	-0.00379813	-0.00386787	0.04980095	0.06479661	0.04253023	0.00192861	-0.00218422	-0.00464583
9.499962	0.11033982	0.05717037	0.05453952	-0.00017341	-0.00638000	-0.00233415	0.08325215	0.05211877	0.05298060	-0.00023220	-0.00940541	-0.00250218	0.06746118	0.04639651	0.04704456	-0.00011310	-0.01168272	-0.00251987	0.10463861	0.08114613	0.08933409	0.00084509	-0.00199170	0.00000119	0.06920635	0.07518961	0.07678148	0.00230455	-0.00618486	0.00159622	0.04845994	0.06284530	0.04347516	0.00464385	-0.00679268	-0.00152179	0.11602584	0.06143083	0.05099876	0.00012755	-0.00104534	-0.00102148	0.08984803	0.05776222	0.05018431	-0.00118420	-0.00236227	-0.00119797	0.06995446	0.05310198	0.04547793	-0.00017811	0.00037899	-0.00472289	0.10372220	0.07842316	0.08602018	0.00062231	-0.00161447	-0.00214175	0.07252418	0.07379375	0.07695645	0.00079580	-0.00460656	-0.00172221	0.04982457	0.06475724	0.04242543	0.00131231	-0.00181590	-0.00190749
9.516628	0.11035825	0.05704494	0.05451270	0.00020873	-0.00739311	-0.00240701	0.08326720	0.05193894	0.05295748	-0.00030078	-0.00928698	-0.00303268	0.06746388	0.04617674	0.04701901	-0.00024185	-0.01305407	-0.00228551	0.10466684	0.08110349	0.08933342	0.00079781	-0.00291676	0.00020944	0.06925708	0.07509028	0.07678344	0.00264798	-0.00617942	0.00137818	0.04852416	0.06271087	0.04346375	0.00573444	-0.00634691	-0.00180754	0.11602079	0.06139554	0.05099292	-0.00003196	0.00080640	-0.00040984	0.08982217	0.05772555	0.05019071	-0.00128802	0.00057509	0.00058336	0.06993777	0.05313478	0.04538783	-0.00010833	0.00146712	-0.00199041	0.10373436	0.07838795	0.08598597	0.00097108	-0.00116792	-0.00188292	0.07255181	0.07368395	0.07694796	0.00106372	-0.00385077	0.00024580	0.04984074	0.06469891	0.04247171	0.00051275	-0.00092194	0.00110247
9.533295	0.11036622	0.05688209	0.05447477	0.00032652	-0.00765779	-0.00287731	0.08325938	0.05179422	0.05290253	-0.00062835	-0.00892067	-0.00387950	0.06747211	0.04596654	0.04698025	-0.00033554	-0.01371698	-0.00267566	0.10468436	0.08104762	0.08934228	0.00050258	-0.00361280	0.00032112	0.06931913	0.07496282	0.07680093	0.00249905	-0.00585640	0.00140668	0.04862022	0.06261872	0.04343158	0.00661035	-0.00534781	-0.00212264	0.11603451	0.06145957	0.05099925	-0.00060730	0.00351948	0.00112366	0.08982344	0.05781358	0.05023804	-0.00148010	0.00471937	0.00334721	0.06996105	0.05319110	0.04539159	-0.00047166	0.00342439	0.00331910	0.10376192	0.07836493	0.08597308	0.00145533	-0.00000551	-0.00114155	0.07258438	0.07361618	0.07699177	0.00094083	-0.00140060	0.00318227	0.04985305	0.06471049	0.04255558	-0.00091909	0.00057366	0.00594669
9.549961	0.11038547	0.05676281	0.05443097	-0.00001606	-0.00704234	-0.00357395	0.08326583	0.05169772	0.05284587	-0.00102375	-0.00844994	-0.00467589	0.06747349	0.04577799	0.04692499	-0.00044592	-0.01395361	-0.00343646	0.10468815	0.08098905	0.08935313	0.00018857	-0.00404136	0.00035100	0.06936561	0.07491108	0.07681087	0.00194293	-0.00554281	0.00202128	0.04875397	0.06257196	0.04337354	0.00721603	-0.00462411	-0.00232919	0.11602125	0.06154691	0.05099519	-0.00091080	0.00734978	0.00300939	0.08981582	0.05791514	0.05027400	-0.00065569	0.00988748	0.00665662	0.06997169	0.05323619	0.04544324	-0.00009812	0.00604151	0.01070751	0.10380174	0.07836726	0.08595720	0.00209276	0.00155267	-0.00004467	0.07261036	0.07360476	0.07703642	0.00138786	0.00160069	0.00766541	0.04982693	0.06473088	0.04265190	-0.00179973	0.00172891	0.01226646
9.566628	0.11037454	0.05664166	0.05435805	-0.00061494	-0.00588073	-0.00409376	0.08322588	0.05156138	0.05272993	-0.00128639	-0.00837201	-0.00509339	0.06745090	0.04551122	0.04686731	-0.00063021	-0.01410842	-0.00421200	0.10467400	0.08090446	0.08936027	0.00007980	-0.00421116	0.00020333	0.06938956	0.07480261	0.07686564	0.00108876	-0.00540911	0.00284285	0.04891044	0.06251428	0.04332780	0.00753126	-0.00474509	-0.00224867	0.11600910	0.06168912	0.05103096	-0.00083790	0.01130934	0.00447014	0.08978111	0.05808705	0.05037244	0.00067886	0.01462305	0.01016688	0.06997044	0.05329607	0.04563119	0.00050515	0.00901449	0.01831487	0.10382660	0.07841087	0.08594126	0.00268468	0.00269358	0.00102275	0.07261533	0.07366715	0.07713563	0.00261129	0.00368455	0.01341326	0.04980545	0.06478266	0.04279011	-0.00204847	0.00175853	0.01945429
9.583295	0.11036430	0.05656141	0.05427505	-0.00090238	-0.00447910	-0.00414470	0.08319284	0.05140241	0.05263205	-0.00123088	-0.00863773	-0.00479324	0.06743274	0.04525542	0.04679017	-0.00066061	-0.01407860	-0.00451311	0.10466813	0.08082835	0.08936435	0.00019569	-0.00402847	-0.00008412	0.06939197	0.07473563	0.07690863	0.00020869	-0.00533214	0.00331198	0.04903307	0.06244132	0.04328420	0.00731156	-0.00556248	-0.00150284	0.11594521	0.06186448	0.05118244	-0.00070155	0.01382250	0.00537906	0.08974126	0.05835657	0.05060758	0.00203737	0.01752592	0.01301666	0.06989931	0.05350382	0.04605842	0.00082914	0.01130055	0.02413746	0.10387477	0.07848728	0.08596979	0.00348100	0.00269667	0.00180133	0.07260672	0.07380576	0.07740171	0.00455039	0.00344323	0.01919806	0.04967884	0.06485764	0.04319580	-0.00172305	0.00008784	0.02664586
9.599961	0.11032515	0.05649534	0.05418594	-0.00090756	-0.00300627	-0.00395966	0.08315948	0.05123822	0.05253708	-0.00089586	-0.00840194	-0.00384029	0.06741690	0.04499620	0.04670060	-0.00034493	-0.01333074	-0.00423224	0.10467368	0.08075517	0.08935729	0.00044715	-0.00349318	-0.00015251	0.06938767	0.07461657	0.07699821	-0.00025518	-0.00527213	0.00340813	0.04914501	0.06232363	0.04327495	0.00656676	-0.00620362	-0.00021486	0.11595846	0.06218822	0.05130129	-0.00070393	0.01423355	0.00595214	0.08983324	0.05876716	0.05088064	0.00283187	0.01816246	0.01452493	0.06998249	0.05374723	0.04659710	0.00084099	0.01232743	0.02681277	0.10393080	0.07857163	0.08602842	0.00482338	0.00191332	0.00205272	0.07272073	0.07391422	0.07781129	0.00667388	0.00165731	0.02306534	0.04970301	0.06485692	0.04376815	-0.00139166	-0.00214548	0.03169937
9.616628	0.11030328	0.05645879	0.05413045	-0.00114665	-0.00142132	-0.00352893	0.08316067	0.05109292	0.05249234	-0.00039037	-0.00725239	-0.00269703	0.06741814	0.04480226	0.04660837	0.00016995	-0.01186012	-0.00375952	0.10469659	0.08070356	0.08934944	0.00077479	-0.00264426	0.00007857	0.06936977	0.07453343	0.07705202	-0.00025671	-0.00484472	0.00314334	0.04924078	0.06219845	0.04326217	0.00578410	-0.00626669	0.00100356	0.11595935	0.06251488	0.05142176	-0.00062593	0.01251880	0.00561914	0.08992615	0.05916180	0.05122458	0.00353189	0.01638801	0.01361936	0.06999463	0.05406326	0.04718760	0.00132632	0.01120646	0.02519118	0.10401876	0.07860251	0.08609322	0.00633410	0.00078310	0.00163150	0.07286867	0.07394329	0.07836211	0.00843729	-0.00087139	0.02325771	0.04966380	0.06480450	0.04449685	-0.00062077	-0.00395579	0.03199277
9.633294	0.11030395	0.05644222	0.05409170	-0.00204020	-0.00000615	-0.00283252	0.08316660	0.05097172	0.05247367	-0.00019316	-0.00584957	-0.00203608	0.06742576	0.04461376	0.04655902	0.00064235	-0.01051169	-0.00332046	0.10471237	0.08067124	0.08933704	0.00114292	-0.00159808	0.00041917	0.06935992	0.07445227	0.07710183	0.00005983	-0.00422323	0.00262548	0.04933927	0.06206853	0.04330571	0.00555251	-0.00575802	0.00180573	0.11597696	0.06273986	0.05145763	-0.00069306	0.00910232	0.00450777	0.09004011	0.05942675	0.05141918	0.00308757	0.01260854	0.01123813	0.07007010	0.05421213	0.04758484	0.00150659	0.00821007	0.02034970	0.10413755	0.07855812	0.08612314	0.00719561	-0.00023425	0.00064213	0.07308910	0.07380982	0.07881372	0.00873510	-0.00295875	0.01992189	0.04973207	0.06463607	0.04509112	0.00005424	-0.00442458	0.02724053
9.649961	0.11029872	0.05646330	0.05404421	-0.00333817	0.00104713	-0.00210929	0.08317930	0.05090854	0.05246673	-0.00053637	-0.00475872	-0.00191671	0.06744625	0.04447087	0.04653361	0.00099425	-0.00931306	-0.00307377	0.10472652	0.08064838	0.08935819	0.00144564	-0.00060346	0.00065442	0.06936473	0.07439122	0.07713312	0.00062801	-0.00330170	0.00203223	0.04941881	0.06199815	0.04335872	0.00572427	-0.00470525	0.00211525	0.11593702	0.06281175	0.05153787	-0.00090227	0.00526171	0.00342175	0.09002170	0.05953839	0.05158810	0.00146151	0.00870723	0.00840513	0.07002045	0.05431981	0.04784770	0.00116099	0.00523458	0.01463622	0.10429776	0.07852939	0.08609989	0.00721789	-0.00075620	-0.00034034	0.07323743	0.07371904	0.07910810	0.00760484	-0.00365736	0.01488245	0.04967762	0.06453107	0.04551141	0.00025543	-0.00346580	0.02026199
9.666628	0.11023332	0.05649833	0.05400722	-0.00469053	0.00143568	-0.00163941	0.08316671	0.05085359	0.05243454	-0.00123483	-0.00406045	-0.00216312	0.06746498	0.04431824	0.04649664	0.00108581	-0.00825071	-0.00310553	0.10474569	0.08064865	0.08938245	0.00163999	0.00004116	0.00073199	0.06938298	0.07434550	0.07715832	0.00131190	-0.00256312	0.00176803	0.04950136	0.06192843	0.04341004	0.00591642	-0.00352149	0.00187314	0.11590967	0.06278461	0.05159306	-0.00110310	0.00312646	0.00317048	0.09006113	0.05958657	0.05162207	0.00007145	0.00722232	0.00642559	0.07006365	0.05430202	0.04795663	0.00114311	0.00441177	0.01082242	0.10444334	0.07850207	0.08606902	0.00644824	-0.00034902	-0.00076037	0.07335429	0.07362013	0.07921477	0.00589708	-0.00205462	0.01089879	0.04970097	0.06448422	0.04567888	0.00021417	-0.00081774	0.01476178
9.683294	0.11010555	0.05654705	0.05398232	-0.00582414	0.00095064	-0.00138371	0.08314005	0.05080506	0.05238137	-0.00195139	-0.00407483	-0.00241316	0.06748824	0.04417777	0.04643563	0.00077535	-0.00717341	-0.00365723	0.10478502	0.08066696	0.08940667	0.00179724	0.00035282	0.00053659	0.06941331	0.07430934	0.07718448	0.00166190	-0.00201636	0.00147954	0.04961229	0.06189058	0.04343655	0.00593592	-0.00259158	0.00087487	0.11587501	0.06277601	0.05164256	-0.00148774	0.00329466	0.00357108	0.09000035	0.05963708	0.05172729	-0.00035506	0.00842647	0.00566367	0.07005824	0.05431864	0.04806752	0.00148573	0.00606683	0.00982786	0.10453930	0.07853124	0.08603636	0.00493685	0.00051193	-0.00049919	0.07339249	0.07364435	0.07927477	0.00394286	0.00131034	0.00948366	0.04967881	0.06453227	0.04576693	-0.00013987	0.00276392	0.01242941
